date,position,seniority_number,birthdate,changes_id,serial_number,instructions,datetime_collected
2020-05-04,919,20084026,1947-01-28,390708,12249067,,2020-05-04 20:00
2020-05-04,920,20084027,1991-12-22,422195,12247668,,2020-05-04 20:00
2020-05-04,929,20084036,1965-12-02,358005,12249538,,2020-05-04 20:00
2020-05-04,1006,20088007,1984-08-15,418953,12260942,,2020-05-04 20:00
2020-05-04,904,20084011,1961-08-18,22906,12247065,,2020-05-04 20:00
2020-05-04,925,20084032,1937-04-04,24165,12247977,,2020-05-04 20:00
2020-05-04,926,20084033,1974-04-29,289464,12248475,,2020-05-04 20:00
2020-05-04,924,20084031,1979-05-04,42537,12248954,,2020-05-04 20:00
2020-05-04,898,20084005,1958-08-30,425230,12248965,,2020-05-04 20:00
2020-05-04,918,20084025,1975-08-31,326094,12246916,,2020-05-04 20:00
2020-05-04,933,20084040,1955-01-20,51061,12246937,,2020-05-04 20:00
2020-05-04,907,20084014,1989-04-24,309395,12248267,,2020-05-04 20:00
2020-05-04,923,20084030,1957-07-30,39159,12245812,,2020-05-04 20:00
2020-05-04,922,20084029,1949-08-29,48823,12247217,,2020-05-04 20:00
2020-05-04,1005,20088006,1968-08-22,9563,12261395,,2020-05-04 20:00
2020-05-04,895,20084002,1982-08-28,425168,12248926,,2020-05-04 20:00
2020-05-04,906,20084013,1998-02-14,425129,12248052,,2020-05-04 20:00
2020-05-04,921,20084028,1980-07-27,296406,12246734,,2020-05-04 20:00
2020-05-04,911,20084018,1992-06-21,364354,12248530,,2020-05-04 20:00
2020-05-04,1008,20088009,1990-04-20,418734,12263129,,2020-05-04 20:00
2020-05-04,1001,20088002,1992-01-20,386031,12261776,,2020-05-04 20:00
2020-05-04,897,20084004,1957-12-08,39366,12248993,,2020-05-04 20:00
2020-05-04,917,20084024,1975-05-18,407184,12246569,,2020-05-04 20:00
2020-05-04,930,20084037,1983-07-29,422629,12246415,,2020-05-04 20:00
2020-05-04,1010,20088011,1959-07-08,425221,12261412,,2020-05-04 20:00
2020-05-04,932,20084039,1976-02-14,18880,12247157,,2020-05-04 20:00
2020-05-04,913,20084020,1984-07-10,420396,12249299,,2020-05-04 20:00
2020-05-04,927,20084034,1976-05-14,33422,12249073,,2020-05-04 20:00
2020-05-04,909,20084016,1960-07-19,412994,12246353,,2020-05-04 20:00
2020-05-04,901,20084008,1981-02-03,286928,12246875,,2020-05-04 20:00
2020-05-04,905,20084012,1960-06-28,44984,12249079,,2020-05-04 20:00
2020-05-04,931,20084038,1973-02-05,424275,12248538,,2020-05-04 20:00
2020-05-04,912,20084019,1958-04-08,423122,12249300,,2020-05-04 20:00
2020-05-04,899,20084006,1986-04-22,35152,12247193,,2020-05-04 20:00
2020-05-04,896,20084003,1954-03-18,314907,12248294,,2020-05-04 20:00
2020-05-04,910,20084017,1988-08-11,397391,12246931,,2020-05-04 20:00
2020-05-04,903,20084010,1949-04-19,393022,12248341,,2020-05-04 20:00
2020-05-04,915,20084022,1984-04-25,23184,12245822,,2020-05-04 20:00
2020-05-04,1000,20088001,1956-06-22,425447,12260546,,2020-05-04 20:00
2020-05-04,902,20084009,1963-08-09,418017,12246068,,2020-05-04 20:00
2020-05-04,928,20084035,1964-09-01,43318,12247040,,2020-05-04 20:00
2020-05-04,916,20084023,1981-02-13,373140,12247122,,2020-05-04 20:00
2020-05-04,914,20084021,1985-12-18,410867,12248639,,2020-05-04 20:00
2020-05-04,908,20084015,1957-05-24,45556,12249355,,2020-05-04 20:00
2020-05-04,1007,20088008,1975-11-10,400917,12261999,,2020-05-04 20:00
2020-05-04,900,20084007,1979-08-21,393782,12248939,,2020-05-04 20:00
2020-05-04,946,20085013,1985-03-09,283909,12250944,,2020-05-04 20:00
2020-05-04,948,20085015,1969-03-26,284853,12251173,,2020-05-04 20:00
2020-05-04,955,20085023,1996-11-11,425367,12252737,,2020-05-04 20:00
2020-05-04,954,20085022,1965-10-01,35220,12251328,,2020-05-04 20:00
2020-05-04,944,20085011,1955-03-06,21563,12250422,,2020-05-04 20:00
2020-05-04,956,20085024,1974-10-25,371961,12252945,,2020-05-04 20:00
2020-05-04,1004,20088005,1970-04-02,401892,12260438,,2020-05-04 20:00
2020-05-04,942,20085009,1960-12-01,318006,12252792,,2020-05-04 20:00
2020-05-04,938,20085005,1969-07-10,403643,12250207,,2020-05-04 20:00
2020-05-04,958,20085026,1965-04-25,377628,12250204,,2020-05-04 20:00
2020-05-04,936,20085003,1974-06-14,286627,12250529,,2020-05-04 20:00
2020-05-04,952,20085020,1946-11-16,42698,12250877,,2020-05-04 20:00
2020-05-04,943,20085010,1968-09-27,39795,12252395,,2020-05-04 20:00
2020-05-04,940,20085007,1964-04-02,377788,12251370,,2020-05-04 20:00
2020-05-04,1009,20088010,1974-10-21,394128,12262030,,2020-05-04 20:00
2020-05-04,1003,20088004,1962-11-19,336306,12262725,,2020-05-04 20:00
2020-05-04,951,20085018,1941-01-17,47817,12251342,,2020-05-04 20:00
2020-05-04,957,20085025,1962-04-13,47233,12251230,,2020-05-04 20:00
2020-05-04,945,20085012,1955-01-28,416011,12249972,,2020-05-04 20:00
2020-05-04,941,20085008,1973-01-23,415250,12250864,,2020-05-04 20:00
2020-05-04,947,20085014,1952-06-22,45784,12250525,,2020-05-04 20:00
2020-05-04,950,20085017,1967-04-07,310116,12250965,,2020-05-04 20:00
2020-05-04,939,20085006,1964-11-19,361486,12250325,,2020-05-04 20:00
2020-05-04,1002,20088003,1985-04-24,425046,12262190,,2020-05-04 20:00
2020-05-04,1012,20089002,1949-08-24,355287,12265264,,2020-05-04 20:00
2020-05-04,1013,20089003,1972-02-03,405951,12263263,,2020-05-04 20:00
2020-05-04,1014,20089004,1955-10-11,406666,12263476,,2020-05-04 20:00
2020-05-04,953,20085021,1976-11-02,349244,12250375,,2020-05-04 20:00
2020-05-04,935,20085002,1953-04-11,320597,12249818,,2020-05-04 20:00
2020-05-04,934,20085001,1979-02-04,421098,12249974,,2020-05-04 20:00
2020-05-04,937,20085004,1968-01-26,333318,12250996,,2020-05-04 20:00
2020-05-04,949,20085016,1993-10-03,422748,12253201,,2020-05-04 20:00
2020-05-04,1015,20089005,1964-01-04,421631,12263323,,2020-05-04 20:00
2020-05-04,1011,20089001,1975-11-02,36022,12265558,,2020-05-04 20:00
2020-05-04,120,20054011,1976-01-14,422278,12120535,,2020-05-04 20:00
2020-05-04,964,20086005,1964-03-25,275368,12253649,,2020-05-04 20:00
2020-05-04,968,20086009,1973-09-20,337658,12254308,,2020-05-04 20:00
2020-05-04,961,20086002,1981-03-30,307121,12255995,,2020-05-04 20:00
2020-05-04,1018,20090003,1980-08-13,317857,12268246,,2020-05-04 20:00
2020-05-04,1016,20090001,1954-10-16,10838,12266276,,2020-05-04 20:00
2020-05-04,966,20086007,1958-11-14,324983,12253823,,2020-05-04 20:00
2020-05-04,1017,20090002,1978-04-05,15374,12267164,,2020-05-04 20:00
2020-05-04,967,20086008,1958-08-29,413681,12254946,,2020-05-04 20:00
2020-05-04,972,20086013,1956-02-07,301983,12255871,,2020-05-04 20:00
2020-05-04,976,20086017,1978-07-23,43922,12255259,,2020-05-04 20:00
2020-05-04,960,20086001,1980-12-18,403357,12253661,,2020-05-04 20:00
2020-05-04,982,20086023,1986-10-09,296693,12254631,,2020-05-04 20:00
2020-05-04,977,20086018,1962-05-05,14787,12253737,,2020-05-04 20:00
2020-05-04,974,20086015,1979-07-29,43373,12253574,,2020-05-04 20:00
2020-05-04,979,20086020,1963-03-17,22101,12254098,,2020-05-04 20:00
2020-05-04,1037,20091019,1974-11-17,424673,12272099,,2020-05-04 20:00
2020-05-04,963,20086004,1969-08-01,323015,12254727,,2020-05-04 20:00
2020-05-04,970,20086011,1945-05-14,421584,12254413,,2020-05-04 20:00
2020-05-04,981,20086022,1947-05-31,422584,12256375,,2020-05-04 20:00
2020-05-04,969,20086010,1976-04-14,353291,12253486,,2020-05-04 20:00
2020-05-04,980,20086021,1969-04-10,21855,12254540,,2020-05-04 20:00
2020-05-04,962,20086003,1966-12-09,370109,12253578,,2020-05-04 20:00
2020-05-04,975,20086016,1992-09-14,424556,12254185,,2020-05-04 20:00
2020-05-04,983,20086024,1986-09-19,418465,12254247,,2020-05-04 20:00
2020-05-04,1041,20091023,1967-11-07,404488,12272370,,2020-05-04 20:00
2020-05-04,1019,20091001,1961-09-25,376126,12270676,,2020-05-04 20:00
2020-05-04,971,20086012,1997-12-04,424995,12254448,,2020-05-04 20:00
2020-05-04,978,20086019,1965-06-16,23693,12253586,,2020-05-04 20:00
2020-05-04,965,20086006,1983-03-26,382345,12253633,,2020-05-04 20:00
2020-05-04,973,20086014,1950-01-12,387834,12254430,,2020-05-04 20:00
2020-05-04,92,20053003,1970-12-08,38670,12118200,,2020-05-04 20:00
2020-05-04,74,20052006,1989-10-21,409552,12111579,,2020-05-04 20:00
2020-05-04,61,20051030,1943-03-05,308562,12103906,,2020-05-04 20:00
2020-05-04,1025,20091007,1965-09-15,269051,12271470,,2020-05-04 20:00
2020-05-04,68,20051037,1984-06-15,35846,12104895,,2020-05-04 20:00
2020-05-04,1033,20091015,1964-05-18,317767,12269367,,2020-05-04 20:00
2020-05-04,108,20053023,1973-09-11,370703,12118465,,2020-05-04 20:00
2020-05-04,94,20053008,1977-07-03,423478,12117108,,2020-05-04 20:00
2020-05-04,992,20087009,1990-08-24,371511,12258218,,2020-05-04 20:00
2020-05-04,70,20051040,1966-06-07,395528,12104892,,2020-05-04 20:00
2020-05-04,65,20051034,1968-12-15,304300,12106074,,2020-05-04 20:00
2020-05-04,268,20059013,1996-06-12,422290,12145956,,2020-05-04 20:00
2020-05-04,105,20053020,1979-05-18,411211,12118250,,2020-05-04 20:00
2020-05-04,99,20053013,1951-09-17,20519,12116660,,2020-05-04 20:00
2020-05-04,196,20057010,1985-11-04,322045,12133762,,2020-05-04 20:00
2020-05-04,1035,20091017,1971-02-17,398259,12269859,,2020-05-04 20:00
2020-05-04,111,20054001,1986-10-17,356447,12121442,,2020-05-04 20:00
2020-05-04,20,20048005,1958-07-05,390799,12091131,,2020-05-04 20:00
2020-05-04,203,20057018,1970-07-17,416525,12133711,,2020-05-04 20:00
2020-05-04,276,20059021,1962-07-08,331349,12146118,,2020-05-04 20:00
2020-05-04,351,20062010,1945-11-26,48516,12158317,,2020-05-04 20:00
2020-05-04,36,20050023,1983-12-22,351783,12101814,,2020-05-04 20:00
2020-05-04,217,20057034,1951-09-18,361225,12132371,,2020-05-04 20:00
2020-05-04,263,20059007,1956-04-29,320852,12143938,,2020-05-04 20:00
2020-05-04,24,20049006,1963-04-28,424564,12094968,,2020-05-04 20:00
2020-05-04,331,20061022,1958-07-05,47926,12154673,,2020-05-04 20:00
2020-05-04,35,20050020,1973-06-16,421163,12100182,,2020-05-04 20:00
2020-05-04,995,20087012,1951-12-12,32596,12257577,,2020-05-04 20:00
2020-05-04,33,20050014,2021-12-31,121014,12101417,,2020-05-04 20:00
2020-05-04,43,20051003,1963-10-09,38739,12105960,,2020-05-04 20:00
2020-05-04,57,20051026,1993-03-22,332364,12105749,,2020-05-04 20:00
2020-05-04,96,20053010,1964-04-20,379593,12114478,,2020-05-04 20:00
2020-05-04,1040,20091022,1969-10-15,27186,12270431,,2020-05-04 20:00
2020-05-04,10,20046040,1949-11-10,13237,12085819,,2020-05-04 20:00
2020-05-04,227,20057044,1951-09-27,412489,12132857,,2020-05-04 20:00
2020-05-04,81,20052019,1984-11-23,331973,12110646,,2020-05-04 20:00
2020-05-04,355,20062014,1959-06-22,271335,12156602,,2020-05-04 20:00
2020-05-04,46,20051012,1979-07-28,365795,12107068,,2020-05-04 20:00
2020-05-04,366,20063013,1961-10-09,52388,12162604,,2020-05-04 20:00
2020-05-04,72,20052003,1963-05-06,11758,12110497,,2020-05-04 20:00
2020-05-04,198,20057012,1969-10-17,12894,12135902,,2020-05-04 20:00
2020-05-04,1026,20091008,1956-02-14,410142,12271594,,2020-05-04 20:00
2020-05-04,1036,20091018,1965-05-04,424255,12271469,,2020-05-04 20:00
2020-05-04,1024,20091006,1962-05-29,416306,12270772,,2020-05-04 20:00
2020-05-04,1031,20091013,1959-03-13,416307,12270784,,2020-05-04 20:00
2020-05-04,85,20052026,1951-07-11,372503,12110405,,2020-05-04 20:00
2020-05-04,206,20057023,1986-03-07,14150,12132708,,2020-05-04 20:00
2020-05-04,993,20087010,1978-07-14,408355,12258822,,2020-05-04 20:00
2020-05-04,420,20064035,1967-09-16,317825,12167269,,2020-05-04 20:00
2020-05-04,288,20060002,1958-09-15,416023,12149679,,2020-05-04 20:00
2020-05-04,317,20061007,1951-02-14,46885,12154546,,2020-05-04 20:00
2020-05-04,6,20046034,1991-08-05,326983,12083493,,2020-05-04 20:00
2020-05-04,1,20045025,1958-08-01,310310,12080617,,2020-05-04 20:00
2020-05-04,190,20057003,1988-08-30,424712,12136245,,2020-05-04 20:00
2020-05-04,1038,20091020,1987-05-05,415669,12269337,,2020-05-04 20:00
2020-05-04,161,20056011,1976-04-05,316119,12128349,,2020-05-04 20:00
2020-05-04,54,20051021,1988-08-20,424281,12104543,,2020-05-04 20:00
2020-05-04,5,20046033,1976-10-15,408483,12085973,,2020-05-04 20:00
2020-05-04,312,20061001,1961-11-12,352000,12154621,,2020-05-04 20:00
2020-05-04,1039,20091021,1983-03-21,421010,12270225,,2020-05-04 20:00
2020-05-04,337,20061029,1952-11-28,40272,12154627,,2020-05-04 20:00
2020-05-04,1029,20091011,1981-08-06,423023,12272543,,2020-05-04 20:00
2020-05-04,80,20052018,1967-04-19,412285,12109312,,2020-05-04 20:00
2020-05-04,305,20060021,1987-10-07,422160,12149957,,2020-05-04 20:00
2020-05-04,411,20064025,1951-03-01,355952,12169037,,2020-05-04 20:00
2020-05-04,1021,20091003,1965-11-12,397515,12270920,,2020-05-04 20:00
2020-05-04,75,20052007,1965-04-11,25179,12111215,,2020-05-04 20:00
2020-05-04,997,20087014,1976-06-13,411484,12257377,,2020-05-04 20:00
2020-05-04,986,20087003,1964-07-16,38733,12257591,,2020-05-04 20:00
2020-05-04,63,20051032,1975-12-29,30248,12108340,,2020-05-04 20:00
2020-05-04,247,20058018,1945-02-22,283312,12138569,,2020-05-04 20:00
2020-05-04,166,20056017,1980-04-28,397050,12128241,,2020-05-04 20:00
2020-05-04,319,20061009,1952-04-21,416834,12154636,,2020-05-04 20:00
2020-05-04,73,20052005,1988-03-14,312866,12111908,,2020-05-04 20:00
2020-05-04,377,20063025,1978-05-20,420653,12163476,,2020-05-04 20:00
2020-05-04,392,20064006,1972-01-19,290711,12167607,,2020-05-04 20:00
2020-05-04,22,20049002,1978-09-18,402394,12095676,,2020-05-04 20:00
2020-05-04,18,20047015,1967-09-19,413133,12090029,,2020-05-04 20:00
2020-05-04,241,20058012,1960-01-03,340386,12139388,,2020-05-04 20:00
2020-05-04,60,20051029,1957-07-22,7682,12105576,,2020-05-04 20:00
2020-05-04,29,20050006,1973-02-03,367279,12099413,,2020-05-04 20:00
2020-05-04,64,20051033,1970-12-17,41107,12106026,,2020-05-04 20:00
2020-05-04,9,20046039,1978-02-28,421385,12085424,,2020-05-04 20:00
2020-05-04,379,20063027,1954-01-13,316355,12165276,,2020-05-04 20:00
2020-05-04,62,20051031,1958-07-28,414224,12103934,,2020-05-04 20:00
2020-05-04,1022,20091004,1995-12-19,423432,12270134,,2020-05-04 20:00
2020-05-04,126,20054018,1984-10-06,424706,12120932,,2020-05-04 20:00
2020-05-04,407,20064021,1960-07-31,378144,12168720,,2020-05-04 20:00
2020-05-04,11,20047001,2020-03-18,424503,12087663,,2020-05-04 20:00
2020-05-04,223,20057040,1970-03-28,10929,12134326,,2020-05-04 20:00
2020-05-04,119,20054010,1982-06-14,35584,12120518,,2020-05-04 20:00
2020-05-04,84,20052023,1966-07-15,40540,12112314,,2020-05-04 20:00
2020-05-04,103,20053018,1984-10-13,424583,12116043,,2020-05-04 20:00
2020-05-04,323,20061013,1974-05-08,349651,12154607,,2020-05-04 20:00
2020-05-04,58,20051027,1984-08-12,351516,12105939,,2020-05-04 20:00
2020-05-04,1023,20091005,1990-12-04,332628,12272556,,2020-05-04 20:00
2020-05-04,91,20053002,1980-10-04,10395,12115777,,2020-05-04 20:00
2020-05-04,404,20064018,1994-09-15,391483,12169678,,2020-05-04 20:00
2020-05-04,107,20053022,1997-10-24,423060,12115134,,2020-05-04 20:00
2020-05-04,191,20057005,1993-10-22,372478,12134251,,2020-05-04 20:00
2020-05-04,113,20054004,1950-06-09,24576,12120487,,2020-05-04 20:00
2020-05-04,59,20051028,1957-04-19,421054,12105787,,2020-05-04 20:00
2020-05-04,1028,20091010,1960-11-10,288211,12269899,,2020-05-04 20:00
2020-05-04,93,20053007,1966-07-29,414363,12115962,,2020-05-04 20:00
2020-05-04,110,20053031,1983-04-02,7586,12117743,,2020-05-04 20:00
2020-05-04,209,20057026,1970-09-06,291547,12134341,,2020-05-04 20:00
2020-05-04,381,20063029,1989-08-12,405623,12164638,,2020-05-04 20:00
2020-05-04,77,20052014,1975-11-25,406339,12112354,,2020-05-04 20:00
2020-05-04,76,20052010,1978-09-09,20475,12110807,,2020-05-04 20:00
2020-05-04,90,20053001,1983-08-19,424448,12116056,,2020-05-04 20:00
2020-05-04,405,20064019,1968-02-03,405246,12167935,,2020-05-04 20:00
2020-05-04,97,20053011,1989-01-02,381006,12116345,,2020-05-04 20:00
2020-05-04,851,20081014,1954-09-01,35254,12239659,,2020-05-04 20:00
2020-05-04,12,20047004,1957-02-01,331236,12088803,,2020-05-04 20:00
2020-05-04,34,20050016,1955-11-01,9960,12097898,,2020-05-04 20:00
2020-05-04,28,20050003,1940-02-28,56830,12098917,,2020-05-04 20:00
2020-05-04,1034,20091016,1999-11-18,406415,12269128,,2020-05-04 20:00
2020-05-04,1032,20091014,1988-02-21,359840,12271664,,2020-05-04 20:00
2020-05-04,1020,20091002,1940-12-18,316167,12268375,,2020-05-04 20:00
2020-05-04,1027,20091009,1978-01-28,391646,12268852,,2020-05-04 20:00
2020-05-04,30,20050007,1952-05-10,409627,12099544,,2020-05-04 20:00
2020-05-04,279,20059026,1989-06-01,330543,12145862,,2020-05-04 20:00
2020-05-04,16,20047012,1991-12-13,424559,12088414,,2020-05-04 20:00
2020-05-04,287,20060001,1988-08-02,391749,12148453,,2020-05-04 20:00
2020-05-04,1030,20091012,1978-03-05,300021,12271251,,2020-05-04 20:00
2020-05-04,67,20051036,1987-04-18,378513,12103634,,2020-05-04 20:00
2020-05-04,41,20050031,1993-07-01,400143,12101131,,2020-05-04 20:00
2020-05-04,4,20046032,1971-12-08,417050,12086022,,2020-05-04 20:00
2020-05-04,23,20049005,1995-04-19,373559,12095203,,2020-05-04 20:00
2020-05-04,174,20056027,1981-05-06,330586,12126372,,2020-05-04 20:00
2020-05-04,49,20051015,1962-05-27,354100,12105986,,2020-05-04 20:00
2020-05-04,187,20056042,1971-08-18,391886,12129683,,2020-05-04 20:00
2020-05-04,88,20052029,1975-01-08,351845,12110689,,2020-05-04 20:00
2020-05-04,281,20059028,1957-07-11,27802,12147139,,2020-05-04 20:00
2020-05-04,45,20051007,1964-03-19,34525,12105138,,2020-05-04 20:00
2020-05-04,86,20052027,1966-02-03,385207,12111870,,2020-05-04 20:00
2020-05-04,131,20054023,1968-12-04,389999,12120501,,2020-05-04 20:00
2020-05-04,3,20046031,1988-05-18,421157,12086415,,2020-05-04 20:00
2020-05-04,273,20059018,1985-09-06,358046,12144454,,2020-05-04 20:00
2020-05-04,419,20064033,1983-02-11,417318,12170577,,2020-05-04 20:00
2020-05-04,2,20046026,1982-09-13,318535,12084460,,2020-05-04 20:00
2020-05-04,224,20057041,1995-12-03,424785,12136193,,2020-05-04 20:00
2020-05-04,231,20057048,1942-12-07,309913,12135135,,2020-05-04 20:00
2020-05-04,122,20054013,1971-12-14,389865,12120578,,2020-05-04 20:00
2020-05-04,37,20050025,1965-03-21,362374,12101075,,2020-05-04 20:00
2020-05-04,55,20051024,1962-12-25,287668,12103728,,2020-05-04 20:00
2020-05-04,42,20050036,1997-04-13,383097,12099740,,2020-05-04 20:00
2020-05-04,146,20055005,1966-03-08,378816,12124854,,2020-05-04 20:00
2020-05-04,51,20051018,1973-02-27,395039,12106157,,2020-05-04 20:00
2020-05-04,121,20054012,1990-11-09,405289,12121624,,2020-05-04 20:00
2020-05-04,71,20051041,1972-04-14,417442,12104336,,2020-05-04 20:00
2020-05-04,26,20050001,1989-10-07,413663,12099300,,2020-05-04 20:00
2020-05-04,95,20053009,1957-05-29,51624,12115200,,2020-05-04 20:00
2020-05-04,244,20058015,1977-12-05,424786,12138349,,2020-05-04 20:00
2020-05-04,283,20059030,1978-12-14,288364,12146313,,2020-05-04 20:00
2020-05-04,984,20087001,1953-10-07,302447,12256776,,2020-05-04 20:00
2020-05-04,101,20053016,1987-03-27,420955,12116828,,2020-05-04 20:00
2020-05-04,991,20087008,1989-12-12,395124,12258198,,2020-05-04 20:00
2020-05-04,69,20051038,1983-07-26,417035,12105568,,2020-05-04 20:00
2020-05-04,236,20058006,1978-08-18,15074,12137657,,2020-05-04 20:00
2020-05-04,89,20052030,1968-09-09,320217,12110727,,2020-05-04 20:00
2020-05-04,264,20059009,1986-08-28,292362,12146246,,2020-05-04 20:00
2020-05-04,168,20056020,1959-04-15,353919,12128921,,2020-05-04 20:00
2020-05-04,154,20056004,1980-01-01,38979,12130017,,2020-05-04 20:00
2020-05-04,996,20087013,1986-06-08,331423,12259110,,2020-05-04 20:00
2020-05-04,17,20047013,1946-08-13,423207,12089089,,2020-05-04 20:00
2020-05-04,115,20054006,1981-02-11,412280,12119364,,2020-05-04 20:00
2020-05-04,50,20051017,1946-06-05,422241,12106185,,2020-05-04 20:00
2020-05-04,344,20062001,1973-06-05,338674,12157438,,2020-05-04 20:00
2020-05-04,985,20087002,1970-06-07,24771,12257708,,2020-05-04 20:00
2020-05-04,343,20061035,1931-03-02,420539,12154642,,2020-05-04 20:00
2020-05-04,102,20053017,1979-09-02,412175,12114228,,2020-05-04 20:00
2020-05-04,385,20063033,1990-01-06,415315,12160395,,2020-05-04 20:00
2020-05-04,116,20054007,1967-07-25,421715,12121936,,2020-05-04 20:00
2020-05-04,387,20063035,1999-08-20,420231,12162538,,2020-05-04 20:00
2020-05-04,389,20064003,1998-01-24,420832,12168565,,2020-05-04 20:00
2020-05-04,309,20060025,1959-10-05,340532,12148945,,2020-05-04 20:00
2020-05-04,155,20056005,1957-07-27,414844,12129786,,2020-05-04 20:00
2020-05-04,988,20087005,1953-07-07,317850,12258502,,2020-05-04 20:00
2020-05-04,165,20056016,1982-07-20,388725,12130117,,2020-05-04 20:00
2020-05-04,13,20047006,1985-08-01,380362,12087683,,2020-05-04 20:00
2020-05-04,212,20057029,1987-06-19,288899,12136064,,2020-05-04 20:00
2020-05-04,990,20087007,1961-11-20,54107,12257687,,2020-05-04 20:00
2020-05-04,25,20049010,1983-01-14,297235,12097563,,2020-05-04 20:00
2020-05-04,299,20060015,1976-10-24,32906,12149542,,2020-05-04 20:00
2020-05-04,114,20054005,1977-03-08,337026,12120056,,2020-05-04 20:00
2020-05-04,66,20051035,1972-11-19,414287,12108551,,2020-05-04 20:00
2020-05-04,994,20087011,1969-07-24,421867,12257392,,2020-05-04 20:00
2020-05-04,79,20052017,1959-10-13,424633,12112022,,2020-05-04 20:00
2020-05-04,56,20051025,1962-10-03,20660,12105926,,2020-05-04 20:00
2020-05-04,418,20064032,1992-02-05,412972,12165885,,2020-05-04 20:00
2020-05-04,210,20057027,1972-07-12,302709,12134068,,2020-05-04 20:00
2020-05-04,989,20087006,1993-05-08,403862,12256767,,2020-05-04 20:00
2020-05-04,83,20052022,1976-05-18,402653,12112841,,2020-05-04 20:00
2020-05-04,38,20050026,1950-12-01,51915,12098882,,2020-05-04 20:00
2020-05-04,999,20087016,1984-02-20,6939,12259810,,2020-05-04 20:00
2020-05-04,1046,20092005,1986-12-16,401355,12274968,,2020-05-04 20:00
2020-05-04,160,20056010,1951-08-14,408369,12127139,,2020-05-04 20:00
2020-05-04,1044,20092003,1987-09-08,418365,12274831,,2020-05-04 20:00
2020-05-04,987,20087004,1990-09-28,310817,12258855,,2020-05-04 20:00
2020-05-04,350,20062009,1976-01-17,401559,12157834,,2020-05-04 20:00
2020-05-04,106,20053021,1995-02-10,383879,12114473,,2020-05-04 20:00
2020-05-04,14,20047009,1985-09-12,350370,12089295,,2020-05-04 20:00
2020-05-04,185,20056038,1987-10-09,357694,12129816,,2020-05-04 20:00
2020-05-04,15,20047011,1983-06-07,423848,12090162,,2020-05-04 20:00
2020-05-04,104,20053019,1964-05-17,43648,12117390,,2020-05-04 20:00
2020-05-04,47,20051013,1961-12-30,387537,12105772,,2020-05-04 20:00
2020-05-04,144,20055003,1982-01-25,424727,12125318,,2020-05-04 20:00
2020-05-04,410,20064024,1981-12-04,395070,12169962,,2020-05-04 20:00
2020-05-04,109,20053027,1959-01-07,41097,12116138,,2020-05-04 20:00
2020-05-04,354,20062013,1971-05-17,424849,12158242,,2020-05-04 20:00
2020-05-04,1042,20092001,1953-12-06,363725,12275296,,2020-05-04 20:00
2020-05-04,197,20057011,1982-07-23,384635,12136046,,2020-05-04 20:00
2020-05-04,200,20057014,1961-08-12,45130,12132560,,2020-05-04 20:00
2020-05-04,44,20051006,1976-02-03,424616,12104938,,2020-05-04 20:00
2020-05-04,333,20061025,1958-12-27,43483,12153985,,2020-05-04 20:00
2020-05-04,135,20054027,1964-01-16,294945,12119112,,2020-05-04 20:00
2020-05-04,1045,20092004,1985-12-08,408088,12274665,,2020-05-04 20:00
2020-05-04,375,20063023,1987-03-23,334513,12164698,,2020-05-04 20:00
2020-05-04,1043,20092002,1984-12-08,304750,12273895,,2020-05-04 20:00
2020-05-04,340,20061032,1944-09-06,410780,12154698,,2020-05-04 20:00
2020-05-04,21,20048006,1977-09-26,415030,12091108,,2020-05-04 20:00
2020-05-04,100,20053014,1958-03-07,413260,12117959,,2020-05-04 20:00
2020-05-04,112,20054003,1990-11-28,424714,12120375,,2020-05-04 20:00
2020-05-04,1049,20093003,2000-09-20,420419,12278300,,2020-05-04 20:00
2020-05-04,78,20052016,1992-12-17,352062,12113407,,2020-05-04 20:00
2020-05-04,370,20063018,1965-03-18,359817,12162856,,2020-05-04 20:00
2020-05-04,208,20057025,1957-09-13,266035,12132896,,2020-05-04 20:00
2020-05-04,7,20046036,1966-01-25,273930,12086362,,2020-05-04 20:00
2020-05-04,124,20054015,1963-08-22,323890,12120512,,2020-05-04 20:00
2020-05-04,232,20057049,1984-10-13,13033,12136039,,2020-05-04 20:00
2020-05-04,27,20050002,1992-03-13,424558,12100495,,2020-05-04 20:00
2020-05-04,998,20087015,1963-06-30,13211,12257358,,2020-05-04 20:00
2020-05-04,40,20050029,1950-08-03,372137,12098205,,2020-05-04 20:00
2020-05-04,1047,20093001,1962-12-30,399171,12278131,,2020-05-04 20:00
2020-05-04,220,20057037,1958-07-27,394327,12132563,,2020-05-04 20:00
2020-05-04,8,20046037,1971-06-30,313461,12083663,,2020-05-04 20:00
2020-05-04,243,20058014,1956-08-12,424749,12139472,,2020-05-04 20:00
2020-05-04,162,20056013,1971-10-14,387896,12129974,,2020-05-04 20:00
2020-05-04,278,20059024,1950-04-28,424444,12143127,,2020-05-04 20:00
2020-05-04,82,20052021,1955-07-09,421565,12111696,,2020-05-04 20:00
2020-05-04,297,20060013,1995-03-21,386355,12151154,,2020-05-04 20:00
2020-05-04,1052,20093006,1987-06-01,332684,12277513,,2020-05-04 20:00
2020-05-04,255,20058027,1969-09-11,376783,12138004,,2020-05-04 20:00
2020-05-04,87,20052028,1946-06-29,11929,12110028,,2020-05-04 20:00
